frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.ttl,tcp.len,tcp.hdr_len,udp.length
20.378202000,192.168.1.4,92.60.78.238,,,64443,47516,128,,,106
20.378202000,192.168.1.4,92.60.78.238,,,64443,47516,128,,,106
20.390736000,92.60.78.238,192.168.1.4,,,47516,64443,53,,,91
20.390737000,92.60.78.238,192.168.1.4,47516,49962,,,53,0,20,
20.391093000,92.60.78.238,192.168.1.4,,,47516,64443,53,,,86
20.391604000,92.60.78.238,192.168.1.4,47516,50528,,,53,0,20,
20.402176000,192.168.1.4,92.60.78.238,,,60196,47516,128,,,136
20.418033000,192.168.1.4,92.60.78.238,,,64443,47516,128,,,107
20.434328000,92.60.78.238,192.168.1.4,47516,51070,,,53,58,20,
20.434329000,92.60.78.238,192.168.1.4,47516,51070,,,53,0,20,
20.434329000,192.168.1.4,92.60.78.238,51070,47516,,,128,0,20,
20.448955000,192.168.1.4,92.60.78.238,51088,47516,,,128,678,20,
20.448956000,192.168.1.4,92.60.78.238,51082,47516,,,128,657,20,
20.448956000,192.168.1.4,92.60.78.238,51084,47516,,,128,397,20,
20.449335000,192.168.1.4,92.60.78.238,51078,47516,,,128,605,20,
20.449335000,192.168.1.4,92.60.78.238,51080,47516,,,128,568,20,
20.449335000,192.168.1.4,92.60.78.238,51086,47516,,,128,640,20,
20.454587000,92.60.78.238,192.168.1.4,47516,51050,,,53,1286,20,
20.465490000,92.60.78.238,192.168.1.4,,,47516,60196,53,,,88
20.482964000,92.60.78.238,192.168.1.4,47516,51084,,,53,0,20,
20.483950000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.484153000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.484898000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.485584000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.485584000,92.60.78.238,192.168.1.4,47516,51088,,,53,0,20,
20.495437000,192.168.1.4,92.60.78.238,51050,47516,,,128,0,20,
20.530855000,92.60.78.238,192.168.1.4,47516,51080,,,53,216,20,
20.531653000,192.168.1.4,92.60.78.238,51080,47516,,,128,85,20,
20.531653000,192.168.1.4,92.60.78.238,51080,47516,,,128,133,20,
20.531653000,192.168.1.4,92.60.78.238,51080,47516,,,128,1494,20,
20.534748000,92.60.78.238,192.168.1.4,47516,51086,,,53,320,20,
20.535612000,192.168.1.4,92.60.78.238,51086,47516,,,128,114,20,
20.535612000,192.168.1.4,92.60.78.238,51086,47516,,,128,126,20,
20.535761000,192.168.1.4,92.60.78.238,51086,47516,,,128,571,20,
20.536117000,192.168.1.4,92.60.78.238,51086,47516,,,128,1494,20,
20.536117000,192.168.1.4,92.60.78.238,51086,47516,,,128,1494,20,
20.536117000,192.168.1.4,92.60.78.238,51086,47516,,,128,284,20,
20.536659000,92.60.78.238,192.168.1.4,47516,51088,,,53,205,20,
20.537378000,92.60.78.238,192.168.1.4,47516,51088,,,53,71,20,
20.537378000,192.168.1.4,92.60.78.238,51088,47516,,,128,0,20,
20.538019000,92.60.78.238,192.168.1.4,47516,51088,,,53,108,20,
20.541216000,92.60.78.238,192.168.1.4,47516,51078,,,53,304,20,
20.541824000,192.168.1.4,92.60.78.238,51078,47516,,,128,98,20,
20.541824000,192.168.1.4,92.60.78.238,51078,47516,,,128,126,20,
20.541824000,192.168.1.4,92.60.78.238,51078,47516,,,128,573,20,
20.541884000,92.60.78.238,192.168.1.4,47516,51082,,,53,304,20,
20.541884000,192.168.1.4,92.60.78.238,51078,47516,,,128,1460,20,
20.541963000,192.168.1.4,92.60.78.238,51078,47516,,,128,34,20,
20.542336000,192.168.1.4,92.60.78.238,51078,47516,,,128,1494,20,
20.542337000,192.168.1.4,92.60.78.238,51078,47516,,,128,568,20,
20.542781000,192.168.1.4,92.60.78.238,51082,47516,,,128,98,20,
20.542781000,192.168.1.4,92.60.78.238,51082,47516,,,128,126,20,
20.543038000,192.168.1.4,92.60.78.238,51082,47516,,,128,809,20,
20.543038000,192.168.1.4,92.60.78.238,51082,47516,,,128,1494,20,
20.543200000,192.168.1.4,92.60.78.238,51082,47516,,,128,1494,20,
20.543377000,192.168.1.4,92.60.78.238,51082,47516,,,128,1494,20,
20.543377000,192.168.1.4,92.60.78.238,51082,47516,,,128,471,20,
20.545021000,92.60.78.238,192.168.1.4,47516,51084,,,53,1400,20,
20.545129000,92.60.78.238,192.168.1.4,47516,51084,,,53,1400,20,
20.545129000,192.168.1.4,92.60.78.238,51084,47516,,,128,0,20,
20.545130000,92.60.78.238,192.168.1.4,47516,51084,,,53,564,20,
20.545659000,192.168.1.4,92.60.78.238,51084,47516,,,128,98,20,
20.545659000,192.168.1.4,92.60.78.238,51084,47516,,,128,1283,20,
20.545885000,192.168.1.4,92.60.78.238,51084,47516,,,128,1494,20,
20.545885000,192.168.1.4,92.60.78.238,51084,47516,,,128,1494,20,
20.545885000,192.168.1.4,92.60.78.238,51084,47516,,,128,933,20,
20.566117000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.566781000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.567274000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.570389000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.571053000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.571053000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.571503000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.571504000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.571504000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.576643000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.577365000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.577365000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.577961000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.579088000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.579088000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.580242000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.580522000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.580522000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.580522000,192.168.1.4,92.60.78.238,51088,47516,,,128,0,20,
20.581389000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.581389000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.581389000,92.60.78.238,192.168.1.4,47516,51084,,,53,0,20,
20.581744000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.581745000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.581832000,92.60.78.238,192.168.1.4,47516,51084,,,53,0,20,
20.581832000,92.60.78.238,192.168.1.4,47516,51084,,,53,0,20,
20.582346000,92.60.78.238,192.168.1.4,47516,51084,,,53,0,20,
20.582749000,92.60.78.238,192.168.1.4,47516,51084,,,53,0,20,
20.587773000,192.168.1.4,92.60.78.238,51088,47516,,,128,114,20,
20.587773000,192.168.1.4,92.60.78.238,51088,47516,,,128,126,20,
20.588073000,192.168.1.4,92.60.78.238,51088,47516,,,128,1494,20,
20.621313000,92.60.78.238,192.168.1.4,47516,51080,,,53,112,20,
20.621816000,192.168.1.4,92.60.78.238,51080,47516,,,128,1494,20,
20.622290000,192.168.1.4,92.60.78.238,51080,47516,,,128,1494,20,
20.622290000,192.168.1.4,92.60.78.238,51080,47516,,,128,718,20,
20.622813000,192.168.1.4,92.60.78.238,51080,47516,,,128,1494,20,
20.622813000,192.168.1.4,92.60.78.238,51080,47516,,,128,1494,20,
20.623140000,192.168.1.4,92.60.78.238,51080,47516,,,128,848,20,
20.626715000,92.60.78.238,192.168.1.4,47516,51086,,,53,321,20,
20.627648000,92.60.78.238,192.168.1.4,47516,51088,,,53,0,20,
20.627648000,92.60.78.238,192.168.1.4,47516,51088,,,53,0,20,
20.628386000,92.60.78.238,192.168.1.4,47516,51088,,,53,0,20,
20.628387000,92.60.78.238,192.168.1.4,47516,51086,,,53,92,20,
20.628387000,192.168.1.4,92.60.78.238,51086,47516,,,128,0,20,
20.628387000,92.60.78.238,192.168.1.4,47516,51086,,,53,82,20,
20.634520000,192.168.1.4,92.60.78.238,51088,47516,,,128,1494,20,
20.634689000,192.168.1.4,92.60.78.238,51088,47516,,,128,1230,20,
20.639154000,92.60.78.238,192.168.1.4,47516,51078,,,53,98,20,
20.639590000,192.168.1.4,92.60.78.238,51078,47516,,,128,65,20,
20.641447000,92.60.78.238,192.168.1.4,47516,51078,,,53,82,20,
20.642112000,92.60.78.238,192.168.1.4,47516,51082,,,53,98,20,
20.642367000,192.168.1.4,92.60.78.238,51082,47516,,,128,65,20,
20.644502000,92.60.78.238,192.168.1.4,47516,51082,,,53,82,20,
20.662350000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.662350000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.662698000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.663205000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.663422000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.664083000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.664083000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.664745000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
20.677225000,92.60.78.238,192.168.1.4,47516,51088,,,53,0,20,
20.677695000,92.60.78.238,192.168.1.4,47516,51088,,,53,0,20,
20.679131000,192.168.1.4,92.60.78.238,51086,47516,,,128,0,20,
20.679318000,192.168.1.4,92.60.78.238,51086,47516,,,128,65,20,
20.681875000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
20.684198000,92.60.78.238,192.168.1.4,47516,51084,,,53,475,20,
20.686410000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
20.687395000,92.60.78.238,192.168.1.4,47516,51088,,,53,321,20,
20.689679000,92.60.78.238,192.168.1.4,47516,51088,,,53,77,20,
20.689679000,192.168.1.4,92.60.78.238,51088,47516,,,128,0,20,
20.690027000,92.60.78.238,192.168.1.4,47516,51088,,,53,78,20,
20.695049000,192.168.1.4,92.60.78.238,51078,47516,,,128,0,20,
20.695049000,192.168.1.4,92.60.78.238,51082,47516,,,128,0,20,
20.710812000,92.60.78.238,192.168.1.4,47516,51086,,,53,1144,20,
20.710812000,192.168.1.4,92.60.78.238,51086,47516,,,128,0,20,
20.723879000,92.60.78.238,192.168.1.4,47516,51080,,,53,76,20,
20.724455000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
20.725764000,192.168.1.4,92.60.78.238,51084,47516,,,128,0,20,
20.730784000,92.60.78.238,192.168.1.4,47516,51078,,,53,374,20,
20.732061000,92.60.78.238,192.168.1.4,47516,51080,,,53,1078,20,
20.732061000,192.168.1.4,92.60.78.238,51080,47516,,,128,0,20,
20.736901000,92.60.78.238,192.168.1.4,47516,51082,,,53,250,20,
20.741105000,192.168.1.4,92.60.78.238,51088,47516,,,128,0,20,
20.741337000,192.168.1.4,92.60.78.238,51088,47516,,,128,65,20,
20.772391000,192.168.1.4,92.60.78.238,51078,47516,,,128,0,20,
20.787749000,192.168.1.4,92.60.78.238,51082,47516,,,128,0,20,
20.810887000,92.60.78.238,192.168.1.4,47516,51088,,,53,257,20,
20.812379000,92.60.78.238,192.168.1.4,47516,51088,,,53,763,20,
20.812379000,192.168.1.4,92.60.78.238,51088,47516,,,128,0,20,
22.069777000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.069777000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.069890000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.070017000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.070205000,192.168.1.4,92.60.78.238,50416,47516,,,128,645,20,
22.070205000,192.168.1.4,92.60.78.238,50416,47516,,,128,73,20,
22.070423000,192.168.1.4,92.60.78.238,50416,47516,,,128,780,20,
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1309
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,143
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085774000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085791000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,1313
22.085841000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,716
22.085841000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,130
22.093116000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.093191000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.093191000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.093417000,192.168.1.4,92.60.78.238,50416,47516,,,128,687,20,
22.093417000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
22.093499000,192.168.1.4,92.60.78.238,50416,47516,,,128,184,20,
22.119670000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.119852000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.120036000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.120150000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.120446000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.120446000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.143404000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.143405000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.143405000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.143405000,192.168.1.4,92.60.78.238,50416,47516,,,128,1460,20,
22.143751000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.143751000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.143895000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.180818000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,103
22.180889000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,103
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,1313
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,1313
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,90
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,1313
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,371
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,1005
22.184341000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,118
22.184342000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,86
22.184860000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,175
22.184904000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,97
22.184942000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,97
22.185011000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,95
22.190216000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,32,
22.223100000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,918
22.223346000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,131
22.223878000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,98
22.238571000,92.60.78.238,192.168.1.4,47516,50416,,,53,73,20,
22.254843000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,183
22.283929000,92.60.78.238,192.168.1.4,,,47516,65292,53,,,88
22.284101000,192.168.1.4,92.60.78.238,,,65292,47516,128,,,94
22.288103000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
22.350217000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
22.350217000,192.168.1.4,92.60.78.238,49982,47516,,,128,0,20,
22.410721000,92.60.78.238,192.168.1.4,47516,50416,,,53,402,20,
22.411257000,192.168.1.4,92.60.78.238,50416,47516,,,128,69,20,
22.445189000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
22.560352000,92.60.78.238,192.168.1.4,47516,50416,,,53,614,20,
22.614266000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
22.664898000,92.60.78.238,192.168.1.4,47516,50416,,,53,2800,20,
22.664898000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
22.664898000,92.60.78.238,192.168.1.4,47516,50416,,,53,1400,20,
22.665017000,92.60.78.238,192.168.1.4,47516,50416,,,53,1400,20,
22.665017000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
22.665072000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,32,
22.665072000,92.60.78.238,192.168.1.4,47516,50416,,,53,1400,20,
22.665264000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,32,
22.665264000,92.60.78.238,192.168.1.4,47516,50416,,,53,1400,20,
22.665429000,92.60.78.238,192.168.1.4,47516,50416,,,53,805,20,
22.665429000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,32,
22.665429000,92.60.78.238,192.168.1.4,47516,50416,,,53,1400,20,
22.665429000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
22.665429000,92.60.78.238,192.168.1.4,47516,50416,,,53,65,20,
22.706682000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
23.082157000,192.168.1.4,92.60.78.238,49982,47516,,,128,98,20,
23.082157000,192.168.1.4,92.60.78.238,49982,47516,,,128,73,20,
23.082365000,192.168.1.4,92.60.78.238,49982,47516,,,128,1494,20,
23.082365000,192.168.1.4,92.60.78.238,49982,47516,,,128,1494,20,
23.082365000,192.168.1.4,92.60.78.238,49982,47516,,,128,1494,20,
23.082365000,192.168.1.4,92.60.78.238,49982,47516,,,128,94,20,
23.110284000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
23.110285000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
23.110688000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
23.110688000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
23.110882000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
23.111081000,92.60.78.238,192.168.1.4,47516,49982,,,53,0,20,
23.155090000,92.60.78.238,192.168.1.4,47516,49982,,,53,86,20,
23.155886000,92.60.78.238,192.168.1.4,47516,49982,,,53,152,20,
23.155887000,192.168.1.4,92.60.78.238,49982,47516,,,128,0,20,
23.686677000,92.60.78.238,192.168.1.4,47516,51086,,,53,97,20,
23.686964000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
23.686965000,192.168.1.4,92.60.78.238,51086,47516,,,128,0,20,
23.686965000,192.168.1.4,92.60.78.238,51086,47516,,,128,0,20,
23.706774000,92.60.78.238,192.168.1.4,47516,51086,,,53,0,20,
23.870580000,92.60.78.238,192.168.1.4,47516,50420,,,53,0,20,
23.870580000,192.168.1.4,92.60.78.238,50420,47516,,,128,0,20,
24.121005000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
24.121006000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
24.121006000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
24.121045000,192.168.1.4,92.60.78.238,50416,47516,,,128,687,20,
24.121081000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
24.121178000,192.168.1.4,92.60.78.238,50416,47516,,,128,159,20,
24.146431000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
24.146627000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
24.146783000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
24.147093000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
24.147155000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
24.147269000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
24.328631000,92.60.78.238,192.168.1.4,47516,50416,,,53,332,20,
24.329507000,92.60.78.238,192.168.1.4,47516,50416,,,53,112,20,
24.329508000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
25.036488000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
25.036488000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
25.036488000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
25.036731000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
25.036731000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
25.036731000,192.168.1.4,92.60.78.238,50416,47516,,,128,1494,20,
25.036913000,192.168.1.4,92.60.78.238,50416,47516,,,128,1118,20,
25.036985000,192.168.1.4,92.60.78.238,50416,47516,,,128,1206,20,
25.061643000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.061643000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.061643000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.062200000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.062231000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.062582000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.062583000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.062808000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
25.062808000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
28.699449000,192.168.1.4,92.60.78.238,50420,47516,,,128,212,20,
28.699449000,192.168.1.4,92.60.78.238,50420,47516,,,128,73,20,
28.699449000,192.168.1.4,92.60.78.238,50420,47516,,,128,900,20,
28.700207000,192.168.1.4,92.60.78.238,,,58873,47516,128,,,95
28.741277000,92.60.78.238,192.168.1.4,47516,50420,,,53,0,20,
28.741277000,92.60.78.238,192.168.1.4,47516,50420,,,53,0,20,
28.741409000,92.60.78.238,192.168.1.4,47516,50420,,,53,0,20,
28.765884000,92.60.78.238,192.168.1.4,,,47516,58873,53,,,127
28.771587000,92.60.78.238,192.168.1.4,47516,50416,,,53,1400,20,
28.771679000,92.60.78.238,192.168.1.4,47516,50416,,,53,108,20,
28.771680000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
28.782631000,92.60.78.238,192.168.1.4,47516,50416,,,53,1054,20,
28.787889000,92.60.78.238,192.168.1.4,47516,50420,,,53,73,20,
28.788147000,92.60.78.238,192.168.1.4,47516,50416,,,53,182,20,
28.788147000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
28.814218000,92.60.78.238,192.168.1.4,47516,50420,,,53,690,20,
28.814219000,192.168.1.4,92.60.78.238,50420,47516,,,128,0,20,
28.837859000,192.168.1.4,92.60.78.238,50416,47516,,,128,69,20,
28.838138000,192.168.1.4,92.60.78.238,50420,47516,,,128,69,20,
28.840789000,92.60.78.238,192.168.1.4,47516,50416,,,53,254,20,
28.840789000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
28.857234000,92.60.78.238,192.168.1.4,47516,50420,,,53,0,20,
28.858790000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
28.930246000,92.60.78.238,192.168.1.4,47516,50416,,,53,302,20,
28.977885000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
29.189650000,92.60.78.238,192.168.1.4,47516,50416,,,53,158,20,
29.244086000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
29.476536000,92.60.78.238,192.168.1.4,47516,50416,,,53,142,20,
29.528030000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
29.758003000,92.60.78.238,192.168.1.4,47516,50416,,,53,102,20,
29.809917000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
29.950369000,92.60.78.238,192.168.1.4,47516,50416,,,53,102,20,
30.008694000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
30.164025000,92.60.78.238,192.168.1.4,47516,50416,,,53,206,20,
30.167823000,192.168.1.4,92.60.78.238,50416,47516,,,128,69,20,
30.189545000,92.60.78.238,192.168.1.4,47516,50416,,,53,0,20,
30.438151000,92.60.78.238,192.168.1.4,47516,50416,,,53,286,20,
30.479922000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
30.646664000,92.60.78.238,192.168.1.4,47516,50416,,,53,166,20,
30.696935000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
30.708892000,92.60.78.238,192.168.1.4,47516,51078,,,53,73,20,
30.709221000,192.168.1.4,92.60.78.238,51078,47516,,,128,0,20,
30.711720000,92.60.78.238,192.168.1.4,47516,51080,,,53,111,20,
30.711720000,192.168.1.4,92.60.78.238,51080,47516,,,128,0,20,
30.711889000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
30.711889000,192.168.1.4,92.60.78.238,51080,47516,,,128,0,20,
30.715362000,92.60.78.238,192.168.1.4,47516,51082,,,53,73,20,
30.715618000,192.168.1.4,92.60.78.238,51082,47516,,,128,0,20,
30.737991000,92.60.78.238,192.168.1.4,47516,51080,,,53,0,20,
30.779255000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
30.787369000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
30.790071000,92.60.78.238,192.168.1.4,47516,51078,,,53,58,20,
30.790301000,92.60.78.238,192.168.1.4,47516,51078,,,53,0,20,
30.790302000,192.168.1.4,92.60.78.238,51078,47516,,,128,0,20,
30.797472000,92.60.78.238,192.168.1.4,47516,51082,,,53,58,20,
30.797802000,92.60.78.238,192.168.1.4,47516,51082,,,53,0,20,
30.797802000,192.168.1.4,92.60.78.238,51082,47516,,,128,0,20,
30.853023000,92.60.78.238,192.168.1.4,47516,50416,,,53,150,20,
30.898887000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
31.068683000,92.60.78.238,192.168.1.4,47516,50416,,,53,238,20,
31.118794000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
31.274908000,92.60.78.238,192.168.1.4,47516,49954,,,53,0,20,
31.274908000,192.168.1.4,92.60.78.238,49954,47516,,,128,0,20,
31.276386000,92.60.78.238,192.168.1.4,47516,49726,,,53,0,20,
31.276386000,192.168.1.4,92.60.78.238,49726,47516,,,128,0,20,
31.286562000,92.60.78.238,192.168.1.4,47516,50416,,,53,222,20,
31.339282000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
31.529134000,92.60.78.238,192.168.1.4,47516,49346,,,53,0,20,
31.529134000,192.168.1.4,92.60.78.238,49346,47516,,,128,0,20,
31.530212000,92.60.78.238,192.168.1.4,47516,49336,,,53,0,20,
31.530212000,192.168.1.4,92.60.78.238,49336,47516,,,128,0,20,
31.539252000,92.60.78.238,192.168.1.4,47516,50416,,,53,158,20,
31.587550000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
31.736317000,92.60.78.238,192.168.1.4,47516,50416,,,53,110,20,
31.787451000,92.60.78.238,192.168.1.4,47516,49345,,,53,0,20,
31.787451000,192.168.1.4,92.60.78.238,49345,47516,,,128,0,20,
31.789674000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
31.790616000,92.60.78.238,192.168.1.4,47516,49344,,,53,0,20,
31.790616000,192.168.1.4,92.60.78.238,49344,47516,,,128,0,20,
31.791736000,92.60.78.238,192.168.1.4,47516,49342,,,53,0,20,
31.791737000,192.168.1.4,92.60.78.238,49342,47516,,,128,0,20,
31.940721000,92.60.78.238,192.168.1.4,47516,50416,,,53,102,20,
31.992599000,192.168.1.4,92.60.78.238,50416,47516,,,128,0,20,
